"id","score","mf_providers_npi","mf_conditions_projectId"
"1925543","24.107674","1760572622","5628"
"9449590","9.219529","1801061585","3647"
"7458757","21.64179","1548398498","6001"
"1858946","12.226277","1679667174","2287"
"8248883","46.02422","1295901460","5516"
"1315756","20.634188","1366441982","6080"
"7991889","32.62782","1457491086","5830"
"6814708","9.863151","1396854253","6332"
"1566498","6.760446","1801091996","3820"
"4935364","6.5777216","1073729463","507"
"774106","10.777896","1558554808","6187"
"297280","22.023445","1972769206","6608"
"2876435","5.6786194","1417160359","6256"
"1294972","13.294986","1932142346","5686"
"4760614","5.2668867","1326303454","6521"
"1547052","10.150957","1114151479","636"
"7892786","10.490387","1063476422","6274"
"2732840","7.7380953","1245235472","6201"
"139996","14.647403","1497709448","5881"
"3171415","13.46139","1518021773","5884"
"5499239","7.9249635","1609083591","2732"
"8831318","29.113144","1992750723","771"
"8956463","25.049206","1932173945","6104"
"9176994","27.214375","1285613364","6218"
"6700505","5.512734","1447299284","2145"
"589120","7.321055","1881905941","6634"
"3095967","50.087906","1114974268","1770"
"2955649","7.207207","1790773612","6483"
"5749340","51.35818","1720037971","5622"
"2767964","8.86076","1568468015","4630"
"581641","16.987545","1780782912","5958"
"7395785","15.703368","1437265444","26"
"498232","14.53278","1932189016","6504"
"9538201","49.700645","1790711034","2587"
"466796","8.524732","1962476838","2388"
"6609828","14.927051","1033485289","5992"
"9482570","11.265277","1437134285","5855"
"2468339","5.2303505","1497884506","5924"
"5224190","11.540677","1629035647","1351"
"9493708","23.063206","1003013335","5698"
"8022798","7.271672","1649231564","5770"
"5803278","9.441328","1669444030","3253"
"5345630","7.0260925","1013112127","6351"
"5050291","10.133843","1548297096","5770"
"9020986","9.337415","1205063039","5685"
"5733435","18.325514","1477531937","6016"
"4131359","15.261401","1457356420","2770"
"6921461","18.760515","1245230903","5875"
"8946356","5.0503216","1619969672","5737"
"6267955","5.1613574","1124021761","6104"
"5873538","37.096775","1710959929","3067"
"5159314","24.856867","1295775302","6431"
"8905561","8.6763935","1780692277","5830"
"2633157","33.978016","1730162256","1979"
"1950502","5.378962","1982017455","5516"
"1869423","7.4138465","1770542151","6338"
"1353266","5.0373254","1447203229","6232"
"9812607","12.3228245","1770762825","3268"
"2289700","7.148074","1780926287","1473"
"5121244","10.4811","1144221730","6011"
"8621085","7.9169807","1154386480","130"
"9398161","12.112795","1124094594","346"
"6594989","7.0601864","1851444228","1903"
"6958264","18.03849","1205813045","6477"
"9146406","22.351305","1346288768","1609"
"9180041","8.308718","1871715573","1294"
"4103485","23.8245","1326006040","175"
"5470654","23.570227","1376514174","5555"
"5894997","21.955694","1609826098","3767"
"9490451","26.103617","1811204399","2301"
"4751904","9.145156","1164673588","1581"
"2469908","12.383533","1073543666","6278"
"4678867","20.714285","1285606707","3216"
"3708335","8.252842","1720093396","4588"
"8134364","14.595232","1164483368","6588"
"5894381","11.497665","1083612410","5733"
"2617401","17.661398","1740379866","5317"
"1829562","32.10402","1366425431","1994"
"6418596","16.841188","1427348507","1581"
"3035551","48.829975","1982672937","3561"
"167727","6.244398","1083620967","6001"
"9495853","16.460798","1023386174","5884"
"9222263","10.458994","1265419394","1630"
"6409439","6.7999845","1760492466","2673"
"2019299","8.002367","1851309538","6249"
"4066346","15.345741","1639128127","6042"
"7693548","8.016877","1467567438","973"
"1283941","7.4293914","1497704522","5770"
"4021656","9.561369","1962517516","5832"
"7405763","17.991404","1801819958","5450"
"7774189","18.80928","1699901769","5111"
"6482671","8.565274","1598825358","4746"
"4398748","22.254814","1104822055","5699"
"8034694","75.77926","1194894014","6285"
"7471942","10.398724","1356401954","6030"
"9729556","15.308084","1699904490","3021"
"237665","7.165633","1770718967","5265"
"4838571","5.6393127","1245402320","4504"
"99359","7.141546","1225271331","6337"
"7374004","9.429895","1144515016","5275"
"3137469","14.433912","1679578884","1323"
"2637024","8.401639","1568485100","5901"
"5538322","17.221672","1639411887","4631"
"1170742","10.89169","1821046822","6210"
"8086889","5.927841","1033374392","1947"
"7228213","18.139883","1194041152","3253"
"4213781","10.101088","1437133725","5692"
"9107480","16.925848","1629047345","3691"
"7386569","8.15076","1790733848","6016"
"5367983","8.751334","1881655199","2702"
"2183790","7.4306126","1245243906","6274"
"2524524","15.620002","1710914080","6227"
"438013","14.613012","1134107618","6333"
"3724818","17.583538","1104824630","755"
"674013","35.714287","1558493775","1194"
"7885808","7.021768","1023126547","1236"
"6855371","11.206897","1265598874","220"
"5947357","6.643423","1285961458","5988"
"7541203","12.897649","1710168794","5936"
"453462","6.6679487","1295745305","5948"
"6361309","27.420115","1518980622","5741"
"4885200","7.483646","1386609634","6001"
"8120762","19.339622","1508896135","741"
"1761711","22.774382","1487628228","5770"
"7324579","58.312542","1891772695","5685"
"2038727","44.50225","1528067352","3634"
"7435480","18.249548","1255306072","2416"
"2177581","6.481812","1093255432","6483"
"9646212","18.472326","1750581732","332"
"7067671","33.321857","1356378624","477"
"7093146","26.690453","1891777140","2211"
"7979504","5.73421","1386752806","4592"
"103342","18.706385","1821095456","1630"
"3494341","6.0211425","1477577799","6247"
"1583169","22.347063","1124387675","5026"
"279317","6.7848067","1912107277","6497"
"8258198","5.713128","1619984895","6265"
"3071665","8.477012","1598727935","6123"
"2698410","27.272696","1447437538","1952"
"3489848","12.313737","1952581449","2702"
"9103526","13.639311","1174619811","6210"
"7297424","9.004118","1932182722","5811"
"992084","5.026092","1104857911","4612"
"5912233","16.261398","1801805528","5265"
"1387739","13.178192","1750323549","2587"
"5922841","12.239583","1770707093","6456"
"4027655","6.8000875","1548271422","5935"
"2775568","14.226895","1174528764","4434"
"4194285","7.350471","1043218043","5872"
"6411981","7.3555865","1265437354","5809"
"7076152","7.408352","1669466751","3991"
"9210886","13.333333","1851308068","6540"
"3469648","13.649025","1508863572","3466"
"1969055","13.33915","1215967005","5640"
"2594273","6.6295075","1114219284","6571"
"74898","24.007072","1437235645","6442"
"6178037","69.984795","1245251792","6605"
"1942050","20.30244","1497830897","5628"
"218716","9.746907","1518957232","5416"
"7122936","18.092628","1013954957","5908"
"1017542","17.103619","1326482092","6557"
"6111008","9.951456","1548222938","4620"
"5263249","30.423203","1629091145","1970"
"4200059","13.1749735","1780858860","1229"
"7425506","5.8139534","1356313381","5897"
"6094455","14.949546","1154387124","4588"
"6523146","6.964802","1811182454","26"
"1602506","18.674698","1649276064","1163"
"1034244","19.459631","1790709053","1324"
"2429220","7.2630944","1760463632","6410"
"235010","5.711919","1063685121","262"
"4986693","13.794888","1255317038","6337"
"7724208","5.8961315","1619993649","6311"
"1675540","5.8437304","1710170857","3487"
"993700","5.6390977","1437268596","6342"
"6789204","28.771814","1205878287","3091"
"2252513","18.724628","1942271911","5972"
"39116","8.580886","1558383398","6001"
"9874827","7.9297333","1962597906","2211"
"5642033","5.3333335","1942442231","5233"
"4427615","15.875323","1346358371","5823"
"4866446","6.0594916","1215964986","1979"
"1868243","11.124047","1144206962","1578"
"9553378","20.60714","1609931005","2240"
"4280027","9.902652","1932284882","5634"
"6103827","12.451607","1346449998","6210"
"9864819","5.026092","1376772640","5962"
"3458402","25.64214","1063453801","5636"
"3084533","9.1321125","1831179803","6267"
"1699260","22.033897","1821141482","4565"
"3670433","5.4016085","1013978105","2287"
"4746673","5.113468","1164526489","5692"
"9078533","38.123447","1497982003","6247"
"2786394","8.989749","1235190968","1847"
"3226119","13.512793","1760441703","756"
"8205061","39.096294","1316933740","5487"
"4478047","12.882896","1881668887","40"
"1237558","13.825488","1942385745","5217"
"785354","12.037037","1841263944","2781"
"5448503","6.5306296","1871599944","251"
"3228187","14.867572","1740449982","6603"
"4304306","29.223833","1821026774","2405"
"843719","16.146864","1336253517","1903"
"4985621","5.182626","1932544855","6016"
"4227526","10.602235","1073653036","2768"
"7395722","11.056958","1972896231","3055"
"9598259","5.705786","1952326985","265"
"2565631","5.3152404","1831539808","3561"
"4549418","10.238033","1851344618","1630"
"9902224","12.726741","1568560720","5793"
"4324544","5.8739257","1447232855","6215"
"3177349","16.93496","1649310640","6566"
"1397057","6.620969","1235122755","5632"
"4403933","7.9352465","1699769174","4355"
"7228536","10.99628","1629278866","6274"
"5099695","6.733702","1316911951","6410"
"7698105","5.3031473","1134200827","6477"
"38614","14.67156","1730265208","5939"
"5068425","7.4793873","1023028354","262"
"5910698","5.9859157","1427169242","3253"
"2575845","15.110743","1043226517","4588"
"6444567","10.589237","1477669810","1578"
"6686457","11.953595","1669477683","130"
"5977511","12.23757","1043307853","668"
"2179283","17.306255","1144302159","5830"
"647742","54.988083","1215208913","1578"
"8294114","8.121233","1992816649","1148"
"1232997","20.120386","1649255639","5932"
"1154670","6.5748243","1215341656","943"
"1105054","13.778523","1558411322","2702"
"4405801","55.90629","1821074881","5427"
"9590110","10.83779","1366629131","5737"
"7016965","8.394346","1285610568","3991"
"9327801","34.343666","1124077227","2590"
"8648318","7.8766108","1194721571","425"
"216727","8.415057","1104002245","5790"
"4110415","15.056674","1689629651","2827"
"6055567","44.127758","1760479034","6313"
"2933215","11.884334","1396708392","5639"
"3500533","19.066229","1891831004","5992"
"3703002","18.689957","1952516882","1868"
"6379714","11.019263","1588692495","6572"
"3894239","11.7167425","1356309397","6332"
"2138093","12.855753","1538274196","5465"
"5969421","6.814497","1801995741","5965"
"4135735","10.813275","1528049988","3721"
"996530","8.96988","1639247174","6483"
"4221512","33.265305","1003892357","6391"
"3631877","5.9531727","1093723132","5707"
"1615163","30.040348","1386709723","5982"
"5502334","5.889669","1457379554","5897"
"9843509","9.590328","1447267729","5844"
"6454180","29.133228","1790782860","6564"
"348140","15.186288","1841284692","2044"
"805552","8.322651","1194915397","6249"
"3771257","24.31504","1821071820","5678"
"2896522","7.3269863","1427091065","6104"
"3279055","37.786556","1568415057","4931"
"6619742","10.898607","1942511456","3091"
"8476252","28.33387","1841219888","3782"
"5965288","11.10579","1063418572","5634"
"6404984","14.045463","1316023559","2587"
"262230","6.4261746","1023076692","5329"
"5403495","20.124535","1679570410","5992"
"5629124","10.796683","1396841615","6265"
"1812908","5.501086","1396935961","1442"
"8305429","23.8245","1992780126","175"
"543987","34.776176","1255597050","6057"
"282316","6.6853504","1326026956","5175"
"1139476","10.059158","1205811551","2702"
"4255611","6.5059953","1114974011","6424"
"6429189","16.172697","1922078062","2587"
"4707777","11.333333","1235232299","2584"
"4931695","6.0866156","1598058133","6311"
"955571","9.944069","1851562532","6497"
"8522074","15.405583","1730181421","5988"
"5426202","38.264057","1740399963","2370"
"6560827","17.639921","1598924540","6057"
"4416679","6.115108","1437318557","5878"
"2576904","5.3920555","1245273630","2549"
"6196940","26.550133","1518946359","1590"
"3964137","15.898856","1164595690","5826"
"4617578","15.783591","1164498606","1972"
"248542","13.588238","1407848062","5988"
"1341858","7.2711973","1952365017","6045"
"6986127","19.027592","1619954237","5450"
"417992","16.908392","1922028067","5317"
"3834517","9.015029","1932175007","5871"
"9238913","11.918617","1730591181","6571"
"1622637","13.012085","1376567982","550"
"788437","18.16696","1518965813","5639"
"943983","5.012948","1417213059","4240"
"358193","14.254022","1669529400","1903"
"8458625","25.74922","1841256914","3268"
"8481787","5.5700665","1548464837","3487"
"6101458","26.222916","1952414666","1979"
"529441","8.281431","1558527945","5239"
"5072283","8.649177","1760428452","6057"
"6675447","6.161618","1316066806","6248"
"1257269","19.946808","1790736296","941"
"3936081","11.085774","1508838210","2664"
"4181424","7.1739593","1841287026","5936"
"387962","5.694106","1649386079","5719"
"3635285","17.874088","1427045137","128"
"5851983","28.914053","1164427860","4795"
"7908925","32.234867","1093708745","5680"
"6549361","16.718075","1073697322","6410"
"1333081","9.507844","1356306161","5076"
"9916316","10.617204","1679692396","6217"
"5898716","5.319149","1851384366","5516"
"1572647","9.406709","1376585281","5737"
"9486931","28.176088","1124236286","262"
"1620179","26.305029","1558382028","2532"
"7418503","27.729507","1932128097","5146"
"4752563","8.297931","1336328459","5639"
"2729832","6.8421054","1538162490","4655"
"3420771","14.133676","1750397519","2507"
"2323060","45.08632","1306004841","5634"
"5670213","15.616715","1679524078","3634"
"8036427","8.373345","1316101918","1979"
"2127966","13.298754","1194257220","6629"
"6078784","21.428572","1457328551","6412"
"8216839","43.147106","1972640134","6284"
"4104363","8.710651","1649270554","6628"
"9325061","23.099192","1902967243","2508"
"6739038","16.705254","1598736837","6255"
"1485955","6.1538463","1053651497","1793"
"5416843","27.358503","1982670147","6570"
"496099","25.200932","1437565819","5218"
"5959379","6.6853504","1013969245","5175"
"1130245","18.165428","1205275229","2868"
"1104242","17.633814","1508826439","6105"
"6818810","23.401665","1184637688","6079"
"9794550","5.562273","1770503526","6534"
"8208798","20.886518","1922145168","6164"
"9658893","7.5314236","1578504817","3178"
"6620124","5.6220093","1457456733","4355"
"2953550","12.006286","1316004559","1970"
"5032511","10.375187","1932126489","6460"
"3185372","6.2919803","1205024254","6568"
"6497706","24.2685","1174753313","5988"
"7523497","31.313482","1407977531","5516"
"1371877","13.654456","1346532173","756"
"5236249","12.5","1982606117","2540"
"6405560","11.731995","1215190764","1243"
"3172158","9.267115","1124134697","2702"
"9904829","13.489608","1912178021","5854"
"6167056","20.996258","1568657062","6521"
"9559458","14.991613","1164509725","5992"
"3949207","16.13953","1366618167","6187"
"4286068","8.857142","1023003027","5708"
"9659979","7.565789","1417285750","5737"
"6978706","59.277557","1427214147","6288"
"542070","15.19955","1427012657","4616"
"4683393","16.328735","1285714477","6248"
"879378","30.620964","1285628719","5680"
"8675753","14.813442","1538480017","2732"
"625704","9.571811","1407824246","1278"
"6070382","16.891666","1902809411","5668"
"9478372","12.331849","1730104662","5972"
"2009930","7.714637","1861463630","477"
"6712321","27.196415","1386083194","5951"
"5901210","21.031176","1750310496","5956"
"3657301","17.573761","1881648152","4073"
"8339136","34.564575","1457307696","3504"
"690131","19.520899","1073802047","5733"
"6518589","26.470589","1760700041","5204"
"5004218","24.80951","1841250354","1903"
"6825718","16.671213","1952405177","6030"
"2377759","6.786734","1598803173","6248"
"1944458","14.112115","1841249133","5629"
"8929251","11.8384075","1750493722","5655"
"9111011","7.450114","1427036573","933"
"2759601","28.521326","1720074743","1903"
"2582010","7.4588013","1417922618","5679"
"1828947","20.14343","1255428421","6282"
"7629356","49.076614","1326207838","3083"
"5066667","5.8739257","1265497713","6215"
"4253295","7.089199","1285880294","254"
"5954392","5.229178","1275989881","2587"
"9778985","11.272369","1548263049","2549"
"1439852","13.537506","1508897489","5778"
"8147398","20.75587","1962651273","6008"
"366799","12.661604","1124314679","6496"
"7194143","22.086288","1770802357","6247"
"5540615","30.606186","1407995640","2604"
"3469112","21.045202","1609878065","5685"
"6051777","22.479225","1376517656","6317"
"6936991","25.593285","1811384282","4620"
"8130355","17.589071","1770565384","5314"
"5588038","8.596542","1487715512","4529"
"6758144","7.894737","1447296470","5215"
"100378","36.239395","1841290897","2881"
"4639178","26.83876","1093709297","3175"
"8045800","20.896566","1093795270","3083"
"9318727","12.722949","1417244351","6080"
"95836","13.110008","1467445551","941"
"7178598","18.227903","1235349762","6305"
"901623","6.5869203","1043410970","3049"
"8459708","10.479042","1912973801","2145"
"2156672","14.168175","1407174782","3169"
"1296838","26.970274","1760448237","2155"
"7696555","8.531315","1922035070","5265"
"855471","15.859857","1194042069","2240"
"2618980","12.268738","1699862102","2602"
"5103469","5.1888595","1629009915","6248"
"8215444","6.631727","1811955354","6104"
"4371125","8.864002","1003178666","5958"
"4535033","49.036163","1033103155","6287"
"4633991","11.124188","1700987963","5779"
"2524086","5.744071","1760481931","6057"
"3195110","12.475916","1225477953","6363"
"7890971","8.501204","1851690275","6029"
"2851710","7.471958","1508815440","6331"
"7703645","6.6307206","1609941319","2155"
"7575683","5.211393","1184660839","2240"
"718373","39.677418","1780780551","5632"
"7426008","29.92324","1871564088","5992"
"5912360","16.396679","1023100310","5831"
"1872729","15.677389","1881788669","6304"
"9650862","25.383133","1104011394","2459"
"6354421","42.803608","1407955172","5626"
"6665254","10.609349","1043203425","6104"
"5382597","22.81915","1407887391","5692"
"2750592","46.036263","1720011927","643"
"1333270","18.233294","1023246998","5023"
"120245","27.333302","1477714608","5006"
"3695982","16.228922","1063428209","1960"
"2768622","6.8727617","1013994615","5668"
"9138044","12.86493","1922082627","5655"
"7473636","12.951729","1740202910","5936"
"873866","26.093252","1881631802","6164"
"5592450","37.057102","1396723938","5770"
"6334749","6.4615192","1306829403","6461"
"6553269","7.731959","1356315964","5907"
"8465821","11.163227","1225204662","5990"
"6576698","13.309739","1457310054","6288"
"5998632","11.197989","1982668745","863"
"8537443","5.3700666","1942202080","5416"
"5417888","7.6467433","1760471593","6407"
"1056661","17.453314","1932202009","5817"
"9584663","37.23525","1356382030","5854"
"5114561","7.6031394","1477829299","2346"
"7347661","6.3174944","1902820764","4588"
"1200535","12.881317","1215195912","863"
"9881295","5.574259","1043280431","1643"
"6150955","7.0294595","1073501789","5884"
"8231672","9.85636","1659370419","5639"
"4079873","8.293348","1699759753","5965"
"7203359","7.0290318","1952475931","2413"
"8539233","51.369087","1356402093","1312"
"2266053","6.497307","1326037821","1459"
"5087818","18.21076","1578571196","4008"
"17040","8.449942","1003887878","6240"
"7201610","7.561234","1235750670","6548"
"3563110","6.644965","1124019781","6489"
"3062107","50.096474","1770578742","6080"
"347418","15.61868","1063619013","5656"
"2313947","11.436238","1295736742","6481"
"5701623","6.0499024","1962462630","2240"
"993484","8.446209","1336112911","2708"
"4893343","29.843493","1902888738","5803"
"1090277","10.536017","1134327281","5076"
"9818825","8.508957","1982681250","512"
"4773425","5.9638157","1457330151","6210"
"2408382","24.802284","1194778589","1497"
"1355720","55.83208","1124006028","6218"
"9193430","8.100558","1861491771","4100"
"2668117","5.3780537","1295815215","2174"
"3540464","20.915297","1750361283","6270"
"9443071","14.388558","1760643407","3634"
"482270","15.25576","1346284213","5243"
"9564706","11.623246","1942261730","544"
"8782834","11.845435","1932130168","1578"
"3373127","44.790676","1942370119","4880"
"2927053","6.4205804","1598769416","2590"
"2164416","7.6687117","1588959894","3021"
"6018755","5.1273046","1962610279","876"
"1338776","13.572739","1265657894","6604"
"8367952","8.716818","1053319897","5645"
"3871219","18.690048","1306845649","6210"
"2987466","10.799222","1962478024","6628"
"7888102","10.01262","1750425419","6459"
"2697496","16.812876","1912904913","4121"
"8657395","6.174718","1649847682","6578"
"8940062","11.0894375","1932284528","5637"
"7444139","9.552174","1902979404","5092"
"9458771","5.1340995","1295787778","3220"
"1244694","9.779471","1558335042","1246"
"5433634","13.944064","1396774758","5722"
"5764364","5.952334","1043259138","6249"
"4963504","28.957933","1265648919","5853"
"5288719","17.762577","1255319042","5872"
"6325684","6.6384854","1538488812","1581"
"3734602","8.066406","1336180090","5721"
"3204087","12.840345","1033198627","5723"
"4038963","34.748985","1083877740","4620"
"6623412","16.31578","1437255916","2702"
"4872259","17.041016","1437288016","6282"
"8426252","15.6925955","1902002843","6305"
"2523781","23.63123","1265400865","195"
"4390968","5.2853","1285622373","5265"
"2465320","8.5117235","1922064229","6105"
"1422385","33.564896","1518960491","4292"
"2428810","18.240122","1902068836","5704"
"124806","8.197276","1598747156","5645"
"3640953","6.276096","1982834313","6613"
"476061","17.063078","1871591982","6481"
"966669","9.246385","1285662528","1601"
"7288429","44.33732","1912957465","1148"
"6457155","5.5456777","1083667737","3091"
"5054333","20.764618","1518018530","2702"
"7393347","7.471242","1770678120","2614"
"9527763","17.96392","1356367007","5076"
"1413376","21.676977","1285620906","2240"
"4964679","23.501259","1740282862","3487"
"8669244","10.704594","1396906749","5943"
"3426756","8.77688","1942392758","5908"
"4324920","6.306969","1255719324","6173"
"3134218","6.8340306","1982790176","2702"
"4804762","10.889665","1598077679","2732"
"9344779","18.794147","1982676094","4403"
"9062050","5.897709","1821059049","6125"
"575476","12.512905","1629167473","6057"
"9751314","6.0043736","1518963016","5737"
"9401146","9.2416725","1043282700","6265"
"3006566","5.1955967","1689693889","215"
"907798","21.62243","1225359243","5373"
"8850293","7.6217747","1356424626","2574"
"187089","5.891501","1164865978","6057"
"7982239","13.960668","1831351360","6046"
"1429719","18.077961","1750343703","251"
"1707039","13.749452","1417948928","3103"
"6566971","8.145889","1942251202","5613"
"5886960","21.757132","1578652988","1217"
"5635562","6.4814816","1609819168","41"
"8517265","16.220304","1013334036","2394"
"1760581","29.241632","1992760805","1581"
"4760864","9.770494","1215913132","5947"
"1613114","7.289867","1841497708","6334"
"7790288","6.302757","1356325245","622"
"4262380","9.848986","1144345810","771"
"1113501","7.846496","1285612820","4183"
"5196102","20.518908","1801853171","4219"
"6637709","8.838835","1306010814","6384"
"573072","6.689189","1346564317","6500"
"8944028","5.6164603","1649499823","6228"
"1062093","9.505832","1467672964","4081"
"7940358","31.034483","1629031430","1368"
"4211331","26.696156","1073659769","6618"
"4540179","14.849969","1750342499","2085"
"8941965","8.093208","1578523320","4931"
"3650178","18.002483","1760678692","6252"
"117450","18.107742","1659447787","910"
"1094172","6.7159996","1467619049","5785"
"3959126","13.636364","1659632701","2350"
"7202991","13.621466","1619098183","4763"
"8080918","7.5079355","1427094648","5423"
"7942557","22.028873","1932295011","6526"
"9823991","41.02374","1750312963","2287"
"4549516","9.379663","1033100045","6496"
"5214995","9.888889","1811213358","6338"
"3553112","9.31404","1205801966","5613"
"7917075","8.227814","1295979102","5613"
"3166580","21.9251","1043388036","5778"
"2017399","17.62251","1053775023","6572"
"4416940","11.490485","1295776870","4737"
"6697381","34.07289","1053368118","6064"
"4236421","5.075188","1649248576","1824"
"514103","5.717098","1548367147","6080"
"6201193","7.93947","1487711909","6232"
"9159182","10.873786","1548463367","6480"
"3843615","22.344528","1760488464","2587"
"2171025","5.2919707","1710057468","5644"
"4789979","7.2986326","1689606816","6332"
"2365733","5.595028","1972615631","4014"
"2545058","10.347268","1710951645","6282"
"5011225","5.142595","1700077625","4186"
"5478570","14.907491","1982799854","1903"
"2042292","32.14469","1417132911","5721"
"8317428","7.7107067","1699865543","940"
"8208554","34.404972","1205013794","6477"
"2315691","27.333302","1346215464","4655"
"3927386","8.984375","1760470264","6282"
"9393298","8.526217","1487647202","5692"
"9677926","7.813131","1386805018","470"
"8903961","6.0993643","1285898833","425"
"3536087","44.03686","1386607513","6338"
"8810016","20.357769","1881689297","6164"
"6328464","5.8889985","1831415652","5936"
"6167238","31.466768","1447202759","6066"
"8654500","23.677248","1881691228","845"
"763681","6.5747986","1063414894","6496"
"9389923","47.02014","1679571160","389"
"8977505","21.031176","1487738597","5956"
"6536830","25.090467","1255482394","3910"
"780760","8.8046875","1427079938","5178"
"3684561","13.7710905","1164733523","4276"
"7637765","34.897594","1275777179","5111"
"2433468","7.886838","1316077134","2768"
"8762406","6.947523","1861562365","5427"
"7841297","14.820144","1225037823","3268"
"7807049","5.78242","1972600054","1979"
"26695","18.113058","1518995992","6338"
"4429135","15.340522","1184631012","636"
"7205535","7.010972","1093772584","6164"
"1607681","5.596534","1114144375","5771"
"327228","16.491405","1134216237","6559"
"6775005","12.475916","1467636605","5881"
"5036712","24.61552","1033174123","4592"
"640796","15.839255","1558349589","4499"
"5790213","35.71179","1841453404","6490"
"1453798","5.20901","1952403933","5634"
"6263091","26.800966","1952405581","2211"
"9259541","28.09262","1801879002","3091"
"3243074","36.7977","1285631739","2388"
"1592913","11.619156","1386801751","1302"
"450503","11.5984125","1154473635","6059"
"2125455","7.206963","1841466711","4935"
"7451166","49.590607","1699917088","6271"
"2460850","18.383316","1275532418","6227"
"1280400","10.6833725","1376518688","2770"
"8210839","7.4263425","1770578353","4588"
"7350712","25.478765","1104801307","6437"
"1173857","5.494346","1790717486","5613"
"5142561","7.5443935","1538112404","2346"
"6090598","14.447734","1972534667","6292"
"9740603","11.076061","1760749014","5733"
"7166512","17.213116","1861620924","4118"
"5226153","10.615416","1306879960","5493"
"3567791","5.883299","1679903454","3991"
"6226485","8.228095","1811915549","346"
"6272288","9.376802","1699765578","6499"
"6651967","54.851482","1316995400","5992"
"1138698","6.7127","1144253790","3268"
"9289327","11.815706","1023089778","5"
"1682928","16.478252","1124015813","6310"
"4153475","8.522602","1245426998","262"
"3602917","10.716721","1912228669","5986"
"5528800","17.913542","1700032497","6267"
"7303157","7.3868356","1841556131","6080"
"732840","26.220175","1902808702","5265"
"3134984","22.704569","1659767598","6389"
"2104786","29.222143","1376719781","5908"
"5235691","9.890573","1407801582","2886"
"4766711","20.875574","1154387538","3911"
"1242157","8.455055","1932192325","5198"
"7008863","6.1643834","1669868493","5922"
"8001171","5.7282753","1841308566","5809"
"3461455","26.841162","1447405683","1578"
"5270898","19.951654","1871592774","2702"
"405925","40.27379","1194969584","215"
"7442033","7.2020135","1760828016","6475"
"4481329","16.86984","1003924580","1847"
"4355682","53.131454","1396735957","6436"
"5980314","28.561768","1831480748","6209"
"6112903","6.2051225","1033430624","5837"
"1298093","34.265118","1639479967","3911"
"123188","32.57458","1316239502","6467"
"7505642","12.160678","1649208125","2807"
"7931300","15.767523","1497731327","2153"
"3164734","6.847909","1578556429","477"
"9596147","13.484861","1790751816","6046"
"936488","17.472895","1366430332","4276"
"1305982","23.185537","1386608966","3239"
"1960898","11.792501","1932168697","6104"
"2721219","27.733334","1932149549","5262"
"2314962","6.8530173","1255455648","5601"
"9116472","5.012948","1316946023","2559"
"9153077","8.206107","1356636609","5076"
"6717633","10.54069","1982794707","5854"
"1752768","13.707409","1720084122","6313"
"6686916","11.436171","1467656041","941"
"3060272","11.773393","1093787376","3586"
"5341169","6.3278365","1043269434","5157"
"5422299","9.0268955","1578841615","6596"
"7490660","21.45895","1366400897","5458"
"9577447","11.223917","1730620154","4639"
"2008327","10.917413","1124467808","6057"
"6657976","8.9631815","1285644708","2149"
"9754512","5.0407867","1710959168","6133"
"2216494","23.454844","1437447554","1590"
"7313999","9.531174","1598732935","5632"
"7333708","11.125698","1750517926","5143"
"5341078","6.2444754","1700155231","6350"
"4639035","28.745575","1043297971","6331"
"6264037","5.2247252","1275577314","1590"
"9786093","24.651701","1154387967","6173"
"590381","7.3371058","1992715825","5842"
"2639603","12.29286","1881714855","2673"
"9636449","10.904688","1194758722","5932"
"9771135","28.100477","1780995290","5875"
"9124725","10.408058","1205878048","5704"
"2690421","11.59466","1447224845","5993"
"6749057","7.377013","1700024411","1847"
"9590501","5.3859","1447323159","6274"
"7639267","7.813131","1174508758","470"
"2101337","14.751773","1396867891","2413"
"968658","17.922232","1922398312","2376"
"5484762","26.88264","1841411758","1578"
"2851075","62.152508","1245464452","6195"
"85693","8.24468","1831138502","940"
"9569053","8.4655","1619359510","2044"
"5185001","6.149339","1891755690","4686"
"4891602","13.857056","1558551465","2148"
"7261741","29.573275","1710956867","4588"
"4678715","12.229854","1053357053","5614"
"4065571","8.678035","1588823363","262"
"5407333","7.442375","1669573218","6247"
"2650694","21.792675","1639176787","4857"
"7528872","9.321546","1992965396","5992"
"50337","14.185148","1902841695","5935"
"3299161","7.295546","1851735633","1570"
"4012895","5.3311462","1275829517","1578"
"7517115","19.119148","1750358701","5837"
"2297172","16.120964","1104821396","6059"
"1396818","11.789173","1811288400","6164"
"1845369","7.631395","1649561473","3349"
"1601445","12.334468","1396059705","5616"
"2582597","30.424606","1821064486","6164"
"7090666","46.85837","1891055612","6159"
"2916697","18.618692","1700896065","4183"
"9203601","8.929943","1558681379","421"
"3731253","5.2152605","1538256532","3836"
"6426653","5.6657476","1265409601","5620"
"2423277","5.2103033","1578659173","3910"
"3068321","11.870813","1588658819","4014"
"9224021","8.880836","1902849458","6521"
"9054317","43.09529","1962480681","4721"
"3532351","12.039101","1225028855","2568"
"1614102","8.867502","1952375354","2739"
"6120903","7.8651686","1811912967","5093"
"2138527","40.79764","1366404048","5842"
"4943671","6.7475076","1275708653","1229"
"8304571","5.1647167","1972569028","3790"
"6436297","20.324396","1538149844","5770"
